DATUM;WAARDE
28-6-2012;261
29-6-2012;254
30-6-2012;248
1-7-2012;241
2-7-2012;235
3-7-2012;228
4-7-2012;222
5-7-2012;215
6-7-2012;209
7-7-2012;202
8-7-2012;196
9-7-2012;189
10-7-2012;183
11-7-2012;176
12-7-2012;170
13-7-2012;163
14-7-2012;157
15-7-2012;150
16-7-2012;153
17-7-2012;156
18-7-2012;159
19-7-2012;162
20-7-2012;165
21-7-2012;167
22-7-2012;170
23-7-2012;173
24-7-2012;176
25-7-2012;179
26-7-2012;182
27-7-2012;185
28-7-2012;188
29-7-2012;191
30-7-2012;194
31-7-2012;196
1-8-2012;199
2-8-2012;202
3-8-2012;205
4-8-2012;208
5-8-2012;211
6-8-2012;214
7-8-2012;217
8-8-2012;220
9-8-2012;223
10-8-2012;225
11-8-2012;228
12-8-2012;231
13-8-2012;234
14-8-2012;237
15-8-2012;240
16-8-2012;239
17-8-2012;237
18-8-2012;236
19-8-2012;235
20-8-2012;234
21-8-2012;232
22-8-2012;231
23-8-2012;230
24-8-2012;228
25-8-2012;227
26-8-2012;226
27-8-2012;225
28-8-2012;223
29-8-2012;222
30-8-2012;221
31-8-2012;219
1-9-2012;218
2-9-2012;217
3-9-2012;215
4-9-2012;214
5-9-2012;213
6-9-2012;212
7-9-2012;210
8-9-2012;209
9-9-2012;208
10-9-2012;206
11-9-2012;205
12-9-2012;204
13-9-2012;203
14-9-2012;201
15-9-2012;200
16-9-2012;199
17-9-2012;199
18-9-2012;198
19-9-2012;197
20-9-2012;197
21-9-2012;196
22-9-2012;195
23-9-2012;195
24-9-2012;194
25-9-2012;193
26-9-2012;193
27-9-2012;192
28-9-2012;191
29-9-2012;191
30-9-2012;190
1-10-2012;189
2-10-2012;189
3-10-2012;188
4-10-2012;187
5-10-2012;187
6-10-2012;186
7-10-2012;185
8-10-2012;185
9-10-2012;184
10-10-2012;183
11-10-2012;183
12-10-2012;182
13-10-2012;181
14-10-2012;181
15-10-2012;180
16-10-2012;181
17-10-2012;182
18-10-2012;183
19-10-2012;184
20-10-2012;185
21-10-2012;185
22-10-2012;186
23-10-2012;187
24-10-2012;188
25-10-2012;189
26-10-2012;190
27-10-2012;191
28-10-2012;192
29-10-2012;193
30-10-2012;194
31-10-2012;195
1-11-2012;195
2-11-2012;196
3-11-2012;197
4-11-2012;198
5-11-2012;199
6-11-2012;200
7-11-2012;201
8-11-2012;202
9-11-2012;203
10-11-2012;204
11-11-2012;205
12-11-2012;205
13-11-2012;206
14-11-2012;207
15-11-2012;208
16-11-2012;209
17-11-2012;210
18-11-2012;207
19-11-2012;205
20-11-2012;202
21-11-2012;200
22-11-2012;197
23-11-2012;194
24-11-2012;192
25-11-2012;189
26-11-2012;187
27-11-2012;184
28-11-2012;181
29-11-2012;179
30-11-2012;176
1-12-2012;173
2-12-2012;171
3-12-2012;168
4-12-2012;166
5-12-2012;163
6-12-2012;160
7-12-2012;158
8-12-2012;155
9-12-2012;153
10-12-2012;150
11-12-2012;148
12-12-2012;146
13-12-2012;144
14-12-2012;142
15-12-2012;140
16-12-2012;138
17-12-2012;136
18-12-2012;134
19-12-2012;132
20-12-2012;130
21-12-2012;128
22-12-2012;126
23-12-2012;124
24-12-2012;122
25-12-2012;120
26-12-2012;118
27-12-2012;116
28-12-2012;114
29-12-2012;112
30-12-2012;110
31-12-2012;108
1-1-2013;106
2-1-2013;104
3-1-2013;102
4-1-2013;100
5-1-2013;98
6-1-2013;96
7-1-2013;94
8-1-2013;92
9-1-2013;90
10-1-2013;88
11-1-2013;86
12-1-2013;84
13-1-2013;82
14-1-2013;80
15-1-2013;78
16-1-2013;76
17-1-2013;74
18-1-2013;72
19-1-2013;70
20-1-2013;90
21-1-2013;95
22-1-2013;100
23-1-2013;105
24-1-2013;110
25-1-2013;115
26-1-2013;120
27-1-2013;125
28-1-2013;130
29-1-2013;135
30-1-2013;140
31-1-2013;145
1-2-2013;150
2-2-2013;155
3-2-2013;160
4-2-2013;165
5-2-2013;170
6-2-2013;175
7-2-2013;180
8-2-2013;185
9-2-2013;190
10-2-2013;195
11-2-2013;200
12-2-2013;205
13-2-2013;210
14-2-2013;215
15-2-2013;220
16-2-2013;220
17-2-2013;221
18-2-2013;221
19-2-2013;222
20-2-2013;222
21-2-2013;223
22-2-2013;223
23-2-2013;223
24-2-2013;224
25-2-2013;224
26-2-2013;225
27-2-2013;225
28-2-2013;226
1-3-2013;226
2-3-2013;227
3-3-2013;227
4-3-2013;227
5-3-2013;228
6-3-2013;228
7-3-2013;229
8-3-2013;229
9-3-2013;230
10-3-2013;230
11-3-2013;235
12-3-2013;241
13-3-2013;246
14-3-2013;252
15-3-2013;257
16-3-2013;262
17-3-2013;268
18-3-2013;273
19-3-2013;278
20-3-2013;284
21-3-2013;289
22-3-2013;295
23-3-2013;300
24-3-2013;305
25-3-2013;311
26-3-2013;316
27-3-2013;322
28-3-2013;327
29-3-2013;332
30-3-2013;338
31-3-2013;343
1-4-2013;348
2-4-2013;354
3-4-2013;359
4-4-2013;365
5-4-2013;370
6-4-2013;300
7-4-2013;297
8-4-2013;294
9-4-2013;290
10-4-2013;287
11-4-2013;284
